session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,6,rjnkvx4d,20,discrete,Introduction2,1562339727,14,1,False
1,6,rjnkvx4d,21,discrete,Discrete,1562339781,54,1,False
1,6,rjnkvx4d,22,discrete,Belief,1562339972,191,1,False
1,6,rjnkvx4d,23,discrete,Belief3,1562340262,290,1,False
1,6,rjnkvx4d,24,discrete,Results,1562340326,64,1,False
1,6,rjnkvx4d,25,openquestion,Introduction,1562340503,177,1,False
1,6,rjnkvx4d,26,openquestion,Likert,1562340638,135,1,False
1,6,rjnkvx4d,27,scl,Instructions,1562340889,251,1,False
1,6,rjnkvx4d,28,scl,Decision,1562341215,326,1,False
1,6,rjnkvx4d,29,scl,Results,1562341224,9,1,False
1,6,rjnkvx4d,30,BFI_S,Introduction,1562341228,4,1,False
1,6,rjnkvx4d,31,BFI_S,Questionaire,1562341273,45,1,False
1,6,rjnkvx4d,32,final_payoff,Results,1562341296,23,1,False
1,6,rjnkvx4d,33,payment_info,PaymentInfo,1562341306,10,1,False
1,7,xgcpjrh1,1,Demographic,Introduction,1562339021,8,1,False
1,7,xgcpjrh1,2,Demographic,Questionaire,1562339044,23,1,False
1,7,xgcpjrh1,3,matrix_new,Start,1562339047,3,1,False
1,7,xgcpjrh1,4,matrix_new,training,1562339147,100,1,True
1,8,1nwxwpit,1,Demographic,Introduction,1562339035,23,1,False
1,8,1nwxwpit,2,Demographic,Questionaire,1562339068,33,1,False
1,8,1nwxwpit,3,matrix_new,Start,1562339103,35,1,False
1,8,1nwxwpit,4,matrix_new,training,1562339123,20,1,False
1,8,1nwxwpit,5,matrix_new,training2,1562339142,19,1,False
1,8,1nwxwpit,6,matrix_new,training3,1562339152,10,1,False
1,8,1nwxwpit,7,matrix_new,q1,1562339164,12,1,False
1,8,1nwxwpit,8,matrix_new,q2,1562339195,31,1,False
1,8,1nwxwpit,9,matrix_new,q3,1562339219,24,1,False
1,8,1nwxwpit,10,matrix_new,q4,1562339230,11,1,False
1,8,1nwxwpit,11,matrix_new,q5,1562339240,10,1,False
1,8,1nwxwpit,12,matrix_new,q6,1562339255,15,1,False
1,8,1nwxwpit,13,matrix_new,q7,1562339264,9,1,False
1,8,1nwxwpit,14,matrix_new,q8,1562339281,17,1,False
1,8,1nwxwpit,15,matrix_new,q9,1562339302,21,1,False
1,8,1nwxwpit,16,matrix_new,q10,1562339313,11,1,False
1,8,1nwxwpit,17,matrix_new,Results,1562339323,10,1,False
1,8,1nwxwpit,18,matrix_new,Payoff2,1562339337,14,1,False
1,8,1nwxwpit,19,discrete,Introduction,1562339426,89,1,False
1,8,1nwxwpit,20,discrete,Introduction2,1562339451,25,1,False
1,8,1nwxwpit,21,discrete,Discrete,1562339462,11,1,False
1,8,1nwxwpit,22,discrete,Belief,1562339501,39,1,False
1,8,1nwxwpit,23,discrete,Belief3,1562339606,105,1,False
1,8,1nwxwpit,24,discrete,Results,1562339625,19,1,False
1,8,1nwxwpit,25,openquestion,Introduction,1562339726,101,1,False
1,8,1nwxwpit,26,openquestion,Likert,1562339784,58,1,False
1,8,1nwxwpit,27,scl,Instructions,1562339807,23,1,False
1,8,1nwxwpit,28,scl,Decision,1562339856,49,1,False
1,8,1nwxwpit,29,scl,Results,1562339866,10,1,False
1,8,1nwxwpit,30,BFI_S,Introduction,1562339870,4,1,False
1,8,1nwxwpit,31,BFI_S,Questionaire,1562339925,55,1,False
1,8,1nwxwpit,32,final_payoff,Results,1562339937,12,1,False
1,8,1nwxwpit,33,payment_info,PaymentInfo,1562339941,4,1,False
1,9,8tb6zwhw,1,Demographic,Introduction,1562339605,593,1,False
1,9,8tb6zwhw,2,Demographic,Questionaire,1562339645,40,1,False
1,9,8tb6zwhw,3,matrix_new,Start,1562339662,17,1,False
1,9,8tb6zwhw,4,matrix_new,training,1562339679,17,1,False
1,9,8tb6zwhw,5,matrix_new,training2,1562339702,23,1,False
1,9,8tb6zwhw,6,matrix_new,training3,1562339707,5,1,False
1,9,8tb6zwhw,7,matrix_new,q1,1562339720,13,1,False
1,9,8tb6zwhw,8,matrix_new,q2,1562339737,17,1,False
1,9,8tb6zwhw,9,matrix_new,q3,1562339749,12,1,False
1,9,8tb6zwhw,10,matrix_new,q4,1562339760,11,1,False
1,9,8tb6zwhw,11,matrix_new,q5,1562339773,13,1,False
1,9,8tb6zwhw,12,matrix_new,q6,1562339793,20,1,False
1,9,8tb6zwhw,13,matrix_new,q7,1562339824,31,1,False
1,9,8tb6zwhw,14,matrix_new,q8,1562339832,8,1,False
1,9,8tb6zwhw,15,matrix_new,q9,1562339845,13,1,False
1,9,8tb6zwhw,16,matrix_new,q10,1562339935,90,1,True
1,9,8tb6zwhw,17,matrix_new,Results,1562339943,8,1,False
1,9,8tb6zwhw,18,matrix_new,Payoff2,1562339949,6,1,False
1,9,8tb6zwhw,19,discrete,Introduction,1562339959,10,1,False
1,9,8tb6zwhw,20,discrete,Introduction2,1562339975,16,1,False
1,9,8tb6zwhw,21,discrete,Discrete,1562339978,3,1,False
1,9,8tb6zwhw,22,discrete,Belief,1562339988,10,1,False
1,9,8tb6zwhw,23,discrete,Belief3,1562340010,22,1,False
1,9,8tb6zwhw,24,discrete,Results,1562340013,3,1,False
1,9,8tb6zwhw,25,openquestion,Introduction,1562340037,24,1,False
1,9,8tb6zwhw,26,openquestion,Likert,1562340065,28,1,False
1,9,8tb6zwhw,27,scl,Instructions,1562340069,4,1,False
1,9,8tb6zwhw,28,scl,Decision,1562340080,11,1,False
1,9,8tb6zwhw,29,scl,Results,1562340085,5,1,False
1,9,8tb6zwhw,30,BFI_S,Introduction,1562340087,2,1,False
1,9,8tb6zwhw,31,BFI_S,Questionaire,1562340111,24,1,False
1,9,8tb6zwhw,32,final_payoff,Results,1562340114,3,1,False
1,9,8tb6zwhw,33,payment_info,PaymentInfo,1562340115,1,1,False
1,10,5wpo666f,1,Demographic,Introduction,1562339186,173,1,False
1,10,5wpo666f,2,Demographic,Questionaire,1562339230,44,1,False
1,10,5wpo666f,3,matrix_new,Start,1562339239,9,1,False
1,10,5wpo666f,4,matrix_new,training,1562339265,26,1,False
1,10,5wpo666f,5,matrix_new,training2,1562339272,7,1,False
1,10,5wpo666f,6,matrix_new,training3,1562339276,4,1,False
1,10,5wpo666f,7,matrix_new,q1,1562339290,14,1,False
1,10,5wpo666f,8,matrix_new,q2,1562339340,50,1,False
1,10,5wpo666f,9,matrix_new,q3,1562339372,32,1,False
1,10,5wpo666f,10,matrix_new,q4,1562339387,15,1,False
1,10,5wpo666f,11,matrix_new,q5,1562339396,9,1,False
1,10,5wpo666f,12,matrix_new,q6,1562339414,18,1,False
1,10,5wpo666f,13,matrix_new,q7,1562339421,7,1,False
1,10,5wpo666f,14,matrix_new,q8,1562339430,9,1,False
1,10,5wpo666f,15,matrix_new,q9,1562339445,15,1,False
1,10,5wpo666f,16,matrix_new,q10,1562339455,10,1,False
1,10,5wpo666f,17,matrix_new,Results,1562339460,5,1,False
1,10,5wpo666f,18,matrix_new,Payoff2,1562339468,8,1,False
1,10,5wpo666f,19,discrete,Introduction,1562339553,85,1,False
1,10,5wpo666f,20,discrete,Introduction2,1562339563,10,1,False
1,10,5wpo666f,21,discrete,Discrete,1562339565,2,1,False
1,10,5wpo666f,22,discrete,Belief,1562339637,72,1,False
1,10,5wpo666f,23,discrete,Belief3,1562339753,116,1,False
1,10,5wpo666f,24,discrete,Results,1562339772,19,1,False
1,10,5wpo666f,25,openquestion,Introduction,1562339895,123,1,False
1,10,5wpo666f,26,openquestion,Likert,1562339974,79,1,False
1,10,5wpo666f,27,scl,Instructions,1562339982,8,1,False
1,10,5wpo666f,28,scl,Decision,1562340005,23,1,False
1,10,5wpo666f,29,scl,Results,1562340012,7,1,False
1,10,5wpo666f,30,BFI_S,Introduction,1562340015,3,1,False
1,10,5wpo666f,31,BFI_S,Questionaire,1562340076,61,1,False
1,10,5wpo666f,32,final_payoff,Results,1562340085,9,1,False
1,10,5wpo666f,33,payment_info,PaymentInfo,1562340089,4,1,False
1,11,ew013w0m,1,Demographic,Introduction,1562339021,7,1,False
1,11,ew013w0m,2,Demographic,Questionaire,1562339065,44,1,False
1,11,ew013w0m,3,matrix_new,Start,1562339069,4,1,False
1,11,ew013w0m,4,matrix_new,training,1562339098,29,1,False
1,11,ew013w0m,5,matrix_new,training2,1562339102,4,1,False
1,11,ew013w0m,6,matrix_new,training3,1562339107,5,1,False
1,11,ew013w0m,7,matrix_new,q1,1562339172,65,1,False
1,11,ew013w0m,8,matrix_new,q2,1562339191,19,1,False
1,11,ew013w0m,9,matrix_new,q3,1562339211,20,1,False
1,11,ew013w0m,10,matrix_new,q4,1562339225,14,1,False
1,11,ew013w0m,11,matrix_new,q5,1562339251,26,1,False
1,11,ew013w0m,12,matrix_new,q6,1562339281,30,1,False
1,11,ew013w0m,13,matrix_new,q7,1562339297,16,1,False
1,11,ew013w0m,14,matrix_new,q8,1562339321,24,1,False
1,11,ew013w0m,15,matrix_new,q9,1562339334,13,1,False
1,11,ew013w0m,16,matrix_new,q10,1562339343,9,1,False
1,11,ew013w0m,17,matrix_new,Results,1562339354,11,1,False
1,11,ew013w0m,18,matrix_new,Payoff2,1562339361,7,1,False
1,11,ew013w0m,19,discrete,Introduction,1562339372,11,1,False
1,11,ew013w0m,20,discrete,Introduction2,1562339376,4,1,False
1,11,ew013w0m,21,discrete,Discrete,1562339382,6,1,False
1,11,ew013w0m,22,discrete,Belief,1562339416,34,1,False
1,11,ew013w0m,23,discrete,Belief3,1562339453,37,1,False
1,11,ew013w0m,24,discrete,Results,1562339457,4,1,False
1,11,ew013w0m,25,openquestion,Introduction,1562339484,27,1,False
1,11,ew013w0m,26,openquestion,Likert,1562339519,35,1,False
1,11,ew013w0m,27,scl,Instructions,1562339524,5,1,False
1,11,ew013w0m,28,scl,Decision,1562339541,17,1,False
1,11,ew013w0m,29,scl,Results,1562339555,14,1,False
1,11,ew013w0m,30,BFI_S,Introduction,1562339558,3,1,False
1,11,ew013w0m,31,BFI_S,Questionaire,1562339600,42,1,False
1,11,ew013w0m,32,final_payoff,Results,1562339616,16,1,False
1,11,ew013w0m,33,payment_info,PaymentInfo,1562339621,5,1,False
1,13,0ful9fsq,1,Demographic,Introduction,1562339019,5,1,False
1,13,0ful9fsq,2,Demographic,Questionaire,1562339053,34,1,False
1,13,0ful9fsq,3,matrix_new,Start,1562339061,8,1,False
1,13,0ful9fsq,4,matrix_new,training,1562339077,16,1,False
1,13,0ful9fsq,5,matrix_new,training2,1562339085,8,1,False
1,13,0ful9fsq,6,matrix_new,training3,1562339090,5,1,False
1,13,0ful9fsq,7,matrix_new,q1,1562339100,10,1,False
1,13,0ful9fsq,8,matrix_new,q2,1562339109,9,1,False
1,13,0ful9fsq,9,matrix_new,q3,1562339137,28,1,False
1,13,0ful9fsq,10,matrix_new,q4,1562339142,5,1,False
1,13,0ful9fsq,11,matrix_new,q5,1562339152,10,1,False
1,13,0ful9fsq,12,matrix_new,q6,1562339165,13,1,False
1,13,0ful9fsq,13,matrix_new,q7,1562339178,13,1,False
1,13,0ful9fsq,14,matrix_new,q8,1562339188,10,1,False
1,13,0ful9fsq,15,matrix_new,q9,1562339205,17,1,False
1,13,0ful9fsq,16,matrix_new,q10,1562339223,18,1,False
1,13,0ful9fsq,17,matrix_new,Results,1562339230,7,1,False
1,13,0ful9fsq,18,matrix_new,Payoff2,1562339239,9,1,False
1,13,0ful9fsq,19,discrete,Introduction,1562339280,41,1,False
1,13,0ful9fsq,20,discrete,Introduction2,1562339298,18,1,False
1,13,0ful9fsq,21,discrete,Discrete,1562339306,8,1,False
1,13,0ful9fsq,22,discrete,Belief,1562339340,34,1,False
1,13,0ful9fsq,23,discrete,Belief3,1562339371,31,1,False
1,13,0ful9fsq,24,discrete,Results,1562339394,23,1,False
1,13,0ful9fsq,25,openquestion,Introduction,1562339486,92,1,False
1,13,0ful9fsq,26,openquestion,Likert,1562339531,45,1,False
1,13,0ful9fsq,27,scl,Instructions,1562339554,23,1,False
1,13,0ful9fsq,28,scl,Decision,1562339592,38,1,False
1,13,0ful9fsq,29,scl,Results,1562339603,11,1,False
1,13,0ful9fsq,30,BFI_S,Introduction,1562339606,3,1,False
1,13,0ful9fsq,31,BFI_S,Questionaire,1562339665,59,1,False
1,13,0ful9fsq,32,final_payoff,Results,1562339683,18,1,False
1,13,0ful9fsq,33,payment_info,PaymentInfo,1562339685,2,1,False
1,15,0lh9fk6e,1,Demographic,Introduction,1562341158,2142,1,False
1,15,0lh9fk6e,2,Demographic,Questionaire,1562341181,23,1,False
1,15,0lh9fk6e,3,matrix_new,Start,1562341195,14,1,False
1,15,0lh9fk6e,4,matrix_new,training,1562341206,11,1,False
1,15,0lh9fk6e,5,matrix_new,training2,1562341216,10,1,False
1,15,0lh9fk6e,6,matrix_new,training3,1562341222,6,1,False
1,15,0lh9fk6e,7,matrix_new,q1,1562341230,8,1,False
1,15,0lh9fk6e,8,matrix_new,q2,1562341251,21,1,False
1,15,0lh9fk6e,9,matrix_new,q3,1562341263,12,1,False
1,15,0lh9fk6e,10,matrix_new,q4,1562341270,7,1,False
1,15,0lh9fk6e,11,matrix_new,q5,1562341275,5,1,False
1,15,0lh9fk6e,12,matrix_new,q6,1562341282,7,1,False
1,15,0lh9fk6e,13,matrix_new,q7,1562341288,6,1,False
1,15,0lh9fk6e,14,matrix_new,q8,1562341296,8,1,False
1,15,0lh9fk6e,15,matrix_new,q9,1562341323,27,1,False
1,15,0lh9fk6e,16,matrix_new,q10,1562341331,8,1,False
1,15,0lh9fk6e,17,matrix_new,Results,1562341354,23,1,False
1,15,0lh9fk6e,18,matrix_new,Payoff2,1562341365,11,1,False
1,15,0lh9fk6e,19,discrete,Introduction,1562341439,74,1,False
1,15,0lh9fk6e,20,discrete,Introduction2,1562341469,30,1,False
1,15,0lh9fk6e,21,discrete,Discrete,1562341477,8,1,False
1,15,0lh9fk6e,22,discrete,Belief,1562341530,53,1,False
1,15,0lh9fk6e,23,discrete,Belief3,1562341564,34,1,False
1,15,0lh9fk6e,24,discrete,Results,1562341579,15,1,False
1,15,0lh9fk6e,25,openquestion,Introduction,1562341779,200,1,False
1,15,0lh9fk6e,26,openquestion,Likert,1562341841,62,1,False
1,15,0lh9fk6e,27,scl,Instructions,1562341855,14,1,False
1,15,0lh9fk6e,28,scl,Decision,1562341872,17,1,False
1,15,0lh9fk6e,29,scl,Results,1562341881,9,1,False
1,15,0lh9fk6e,30,BFI_S,Introduction,1562341884,3,1,False
1,15,0lh9fk6e,31,BFI_S,Questionaire,1562341925,41,1,False
1,15,0lh9fk6e,32,final_payoff,Results,1562341937,12,1,False
1,15,0lh9fk6e,33,payment_info,PaymentInfo,1562341940,3,1,False
1,16,xjpt58zu,1,Demographic,Introduction,1562339246,229,1,False
1,16,xjpt58zu,2,Demographic,Questionaire,1562339286,40,1,False
1,16,xjpt58zu,3,matrix_new,Start,1562339332,46,1,False
1,16,xjpt58zu,4,matrix_new,training,1562339373,41,1,False
1,16,xjpt58zu,5,matrix_new,training2,1562339378,5,1,False
1,16,xjpt58zu,6,matrix_new,training3,1562339396,18,1,False
1,16,xjpt58zu,7,matrix_new,q1,1562339407,11,1,False
1,16,xjpt58zu,8,matrix_new,q2,1562339417,10,1,False
1,16,xjpt58zu,9,matrix_new,q3,1562339488,71,1,False
1,16,xjpt58zu,10,matrix_new,q4,1562339497,9,1,False
1,16,xjpt58zu,11,matrix_new,q5,1562339517,20,1,False
1,16,xjpt58zu,12,matrix_new,q6,1562339545,28,1,False
1,16,xjpt58zu,13,matrix_new,q7,1562339552,7,1,False
1,16,xjpt58zu,14,matrix_new,q8,1562339564,12,1,False
1,16,xjpt58zu,15,matrix_new,q9,1562339586,22,1,False
1,16,xjpt58zu,16,matrix_new,q10,1562339599,13,1,False
1,16,xjpt58zu,17,matrix_new,Results,1562339608,9,1,False
1,16,xjpt58zu,18,matrix_new,Payoff2,1562339623,15,1,False
1,17,vjz9taz7,1,Demographic,Introduction,1562339047,29,1,False
1,17,vjz9taz7,2,Demographic,Questionaire,1562339087,40,1,False
1,17,vjz9taz7,3,matrix_new,Start,1562339122,35,1,False
1,17,vjz9taz7,4,matrix_new,training,1562339142,20,1,False
1,17,vjz9taz7,5,matrix_new,training2,1562339155,13,1,False
1,17,vjz9taz7,6,matrix_new,training3,1562339164,9,1,False
1,17,vjz9taz7,7,matrix_new,q1,1562339176,12,1,False
1,17,vjz9taz7,8,matrix_new,q2,1562339197,21,1,False
1,17,vjz9taz7,9,matrix_new,q3,1562339213,16,1,False
1,17,vjz9taz7,10,matrix_new,q4,1562339231,18,1,False
1,17,vjz9taz7,11,matrix_new,q5,1562339243,12,1,False
1,17,vjz9taz7,12,matrix_new,q6,1562339291,48,1,False
1,17,vjz9taz7,13,matrix_new,q7,1562339313,22,1,False
1,17,vjz9taz7,14,matrix_new,q8,1562339348,35,1,False
1,17,vjz9taz7,15,matrix_new,q9,1562339385,37,1,False
