participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,Demographic.1.player.id_in_group,Demographic.1.player.age,Demographic.1.player.gender,Demographic.1.player.nationality,Demographic.1.player.residency,Demographic.1.player.ethnicity,Demographic.1.player.education,Demographic.1.player.payoff,Demographic.1.group.id_in_subsession,Demographic.1.subsession.round_number,matrix_new.1.player.id_in_group,matrix_new.1.player.answer_q01,matrix_new.1.player.answer_q02,matrix_new.1.player.start_time0,matrix_new.1.player.elapsed_time0,matrix_new.1.player.count0,matrix_new.1.player.is_correct0,matrix_new.1.player.score,matrix_new.1.player.test_matrix1,matrix_new.1.player.test_matrix2,matrix_new.1.player.answer_q11,matrix_new.1.player.answer_q12,matrix_new.1.player.start_time1,matrix_new.1.player.elapsed_time1,matrix_new.1.player.is_correct1,matrix_new.1.player.count1,matrix_new.1.player.score1,matrix_new.1.player.answer_q21,matrix_new.1.player.answer_q22,matrix_new.1.player.start_time2,matrix_new.1.player.elapsed_time2,matrix_new.1.player.is_correct2,matrix_new.1.player.count2,matrix_new.1.player.score2,matrix_new.1.player.answer_q31,matrix_new.1.player.answer_q32,matrix_new.1.player.start_time3,matrix_new.1.player.elapsed_time3,matrix_new.1.player.is_correct3,matrix_new.1.player.count3,matrix_new.1.player.score3,matrix_new.1.player.answer_q41,matrix_new.1.player.answer_q42,matrix_new.1.player.start_time4,matrix_new.1.player.elapsed_time4,matrix_new.1.player.is_correct4,matrix_new.1.player.count4,matrix_new.1.player.score4,matrix_new.1.player.answer_q51,matrix_new.1.player.answer_q52,matrix_new.1.player.start_time5,matrix_new.1.player.elapsed_time5,matrix_new.1.player.is_correct5,matrix_new.1.player.count5,matrix_new.1.player.score5,matrix_new.1.player.answer_q61,matrix_new.1.player.answer_q62,matrix_new.1.player.start_time6,matrix_new.1.player.elapsed_time6,matrix_new.1.player.is_correct6,matrix_new.1.player.count6,matrix_new.1.player.score6,matrix_new.1.player.answer_q71,matrix_new.1.player.answer_q72,matrix_new.1.player.start_time7,matrix_new.1.player.elapsed_time7,matrix_new.1.player.is_correct7,matrix_new.1.player.count7,matrix_new.1.player.score7,matrix_new.1.player.answer_q81,matrix_new.1.player.answer_q82,matrix_new.1.player.start_time8,matrix_new.1.player.elapsed_time8,matrix_new.1.player.is_correct8,matrix_new.1.player.count8,matrix_new.1.player.score8,matrix_new.1.player.answer_q91,matrix_new.1.player.answer_q92,matrix_new.1.player.start_time9,matrix_new.1.player.elapsed_time9,matrix_new.1.player.is_correct9,matrix_new.1.player.count9,matrix_new.1.player.score9,matrix_new.1.player.answer_q101,matrix_new.1.player.answer_q102,matrix_new.1.player.start_time10,matrix_new.1.player.elapsed_time10,matrix_new.1.player.is_correct10,matrix_new.1.player.count10,matrix_new.1.player.score10,matrix_new.1.player.matrix_payoff0,matrix_new.1.player.matrix_payoff,matrix_new.1.player.avg_score,matrix_new.1.player.payoff,matrix_new.1.group.id_in_subsession,matrix_new.1.subsession.round_number,discrete.1.player.id_in_group,discrete.1.player.test_intro1,discrete.1.player.test_intro2,discrete.1.player.test_intro3,discrete.1.player.test_belief1,discrete.1.player.test_belief2,discrete.1.player.time9,discrete.1.player.choice1,discrete.1.player.rand_choice,discrete.1.player.predalg,discrete.1.player.predhum,discrete.1.player.beliefalgorithm,discrete.1.player.beliefhuman,discrete.1.player.gender2,discrete.1.player.ethnicity2,discrete.1.player.age2,discrete.1.player.education2,discrete.1.player.payoff_belief_a,discrete.1.player.payoff_choice_a,discrete.1.player.payoff_belief_h,discrete.1.player.payoff_choice_h,discrete.1.player.payoff_belief,discrete.1.player.payoff_choice,discrete.1.player.accuracyalgorithm,discrete.1.player.accuracyhuman,discrete.1.player.treatment,discrete.1.player.test,discrete.1.player.test2,discrete.1.player.random_draw,discrete.1.player.payoff,discrete.1.group.id_in_subsession,discrete.1.subsession.round_number,openquestion.1.player.id_in_group,openquestion.1.player.test_intro,openquestion.1.player.choice1,openquestion.1.player.beliefa,openquestion.1.player.beliefh,openquestion.1.player.explanation,openquestion.1.player.explanation2,openquestion.1.player.fair,openquestion.1.player.transparent,openquestion.1.player.simpler,openquestion.1.player.familiar,openquestion.1.player.characteristics,openquestion.1.player.previous_performance,openquestion.1.player.discriminate,openquestion.1.player.quickly,openquestion.1.player.error,openquestion.1.player.other,openquestion.1.player.x1,openquestion.1.player.x2,openquestion.1.player.x3,openquestion.1.player.x4,openquestion.1.player.x5,openquestion.1.player.payoff,openquestion.1.group.id_in_subsession,openquestion.1.subsession.round_number,scl.1.player.id_in_group,scl.1.player.lottery_choice,scl.1.player.outcome_to_pay,scl.1.player.outcome_lo,scl.1.player.outcome_hi,scl.1.player.payoff,scl.1.group.id_in_subsession,scl.1.subsession.round_number,BFI_S.1.player.id_in_group,BFI_S.1.player.Worry,BFI_S.1.player.Nervous,BFI_S.1.player.Relax,BFI_S.1.player.Talkative,BFI_S.1.player.Sociable,BFI_S.1.player.Reserved,BFI_S.1.player.Original,BFI_S.1.player.Artistic,BFI_S.1.player.Active_imagination,BFI_S.1.player.Rude,BFI_S.1.player.Forgiving,BFI_S.1.player.Considerate,BFI_S.1.player.Thorough_job,BFI_S.1.player.Lazy,BFI_S.1.player.Efficient,BFI_S.1.player.Neuroticism,BFI_S.1.player.Extraversion,BFI_S.1.player.Openness,BFI_S.1.player.Agreeableness,BFI_S.1.player.Conscientiousness,BFI_S.1.player.payoff,BFI_S.1.group.id_in_subsession,BFI_S.1.subsession.round_number,final_payoff.1.player.id_in_group,final_payoff.1.player.matrix_payoff,final_payoff.1.player.mpl_payoff,final_payoff.1.player.belief_payoff,final_payoff.1.player.belief_choice,final_payoff.1.player.payoff,final_payoff.1.group.id_in_subsession,final_payoff.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.payoff_backup,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
1,ezrc3mx2,,0,34,33,payment_info,PaymentInfo,10.5.173.219,2019-07-08 12:46:47.870329+00:00,1,A1WD59W3IPB3JG,31QTRG6Q2TDSQZSMC29EXE7WYWJYPV,3.99,4.09,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,1,6,0,US,US,White,7,0.00,1,1,1,79,21,1562590067.97864,14.27,1,0,,,,63,37,1562590101.15496,12.63,0,1,,15,85,1562590113.78354,14.76,0,1,,16,84,1562590128.54249,14.26,0,1,,97,3,1562590142.80536,9.59,0,1,,87,13,1562590152.39592,8.0,0,1,,77,23,1562590160.39185,22.62,0,1,,96,4,1562590183.01631,8.99,0,1,,26,74,1562590192.00187,18.96,0,1,,43,57,1562590210.96121,15.84,0,1,,80,20,1562590226.80024,7.59,0,1,,1.26,,76.7,1.24,1,1,1,1,1,0,0,1,15.84,0,0,23.27,13.0,20,14,0,1,6,7,0.89,1.11,0.99,1.11,,,60,60,baseline,7.0,8.0,1,2.00,1,1,1,,0,20,14,I believe that the algorithms could have biases built in. I thought it might assign me a longer time based on my gender and age.,"As above, I thought the algorithm might be possibly be biased and written in such a way as to assume a slower time based on age and gender.",2,4,3,2,4,3,4,4,3,4,,,,,,0.00,1,1,1,2,high,0.38,0.75,0.75,1,1,1,4,3,4,3,4,3,5,4,5,4,4,4,4,4,4,,,,,,0.00,1,1,1,,,,,0.00,1,1,1,,0.00,1,1
2,5uddovq3,,0,23,33,discrete,Belief3,10.43.181.165,2019-07-08 13:36:32.209393+00:00,1,AZLNVFDWC0SG1,3LUY3GC63Z09BFWLPTJEK1NZUXJP7U,0.00,0.10,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,2,7,1,AS,AS,Middle Easter,5,0.00,1,1,2,0,0,1562593141.26651,92.97,5,1,,,,63,37,1562593245.27103,65.8,0,2,,0,0,1562593311.06883,92.06,1,4,,0,0,1562593403.12486,92.65,1,1,,0,0,1562593495.77717,91.78,1,4,,0,0,1562593587.55521,92.82,1,4,,0,0,1562593680.37104,93.75,1,1,,0,0,1562593774.11668,93.24,1,1,,0,0,1562593867.35508,93.53,1,1,,0,0,1562593960.88288,92.56,1,1,,0,0,1562594053.43956,92.69,1,1,,0.00,,2.4,0.00,1,1,2,1,1,1,1,1,,0,0,,,,,1,0,7,5,,,,,,,,,transp,,,,0.00,1,1,2,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,2,,,,,0.00,1,1,2,,,,,,,,,,,,,,,,,,,,,0.00,1,1,2,,,,,0.00,1,1,2,,0.00,1,1
3,pj8nzvl8,,0,34,33,payment_info,PaymentInfo,10.165.214.104,2019-07-08 13:51:52.251045+00:00,1,A3BJCFSYT1GPJ3,3QRYMNZ7FYHW6SHFMH9NL8AMJFCNTB,3.32,3.42,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,3,4,0,US,US,Asian,4,0.00,1,1,3,79,21,1562594250.86071,10.76,1,0,,,,63,37,1562594290.8355,14.39,0,1,,85,15,1562594305.22191,10.06,0,1,,16,84,1562594315.28559,16.16,0,1,,97,3,1562594331.44966,5.95,0,1,,87,13,1562594337.39695,10.4,0,1,,77,23,1562594347.80151,17.08,0,1,,96,4,1562594364.87965,13.87,0,1,,26,74,1562594378.74504,28.6,0,1,,43,57,1562594407.34681,22.11,0,1,,80,20,1562594429.45525,21.32,0,1,,1.32,,74.0,1.13,1,1,3,1,1,0,0,1,22.11,1,0,23.99,16.0,18,20,0,0,4,4,0.64,1.10,0.84,1.10,,,90,90,baseline,7.0,2.0,0,1.94,1,1,3,,1,18,20,"Honestly, I wasn't sure which one to pick, so I just picked a random recruiter.","I just put what I think my average was. And I thought the human evaluator might factor in that I might be a bit slower, so I put 2 seconds more for the human evaluator.",4,4,4,3,2,4,2,4,3,3,,,,,,0.00,1,1,3,3,low,0.25,1.00,0.25,1,1,3,4,5,2,1,1,4,3,4,4,1,4,4,4,2,4,,,,,,0.00,1,1,3,,,,,0.00,1,1,3,,0.00,1,1
4,f8cesf7u,,0,34,33,payment_info,PaymentInfo,10.5.168.154,2019-07-08 15:23:11.036619+00:00,1,A2DM1VTG27TCUX,3DUZQ9U6SMO8ZXD9Z8QOLK8D30EVSR,4.79,4.89,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,4,8,0,US,US,White,2,0.00,1,1,4,79,21,1562599471.45371,48.64,1,0,,,,37,63,1562599550.68103,11.08,0,1,,85,15,1562599561.76569,34.0,0,1,,84,16,1562599595.76547,89.65,0,2,,97,3,1562599685.41274,12.43,0,1,,87,13,1562599697.84015,10.5,0,1,,77,23,1562599708.33884,43.91,0,3,,96,4,1562599752.25329,19.99,0,1,,26,74,1562599772.24537,22.59,0,1,,43,57,1562599794.83928,18.37,0,1,,80,20,1562599813.20494,7.95,0,1,,0.69,,63.0,1.19,1,1,4,1,1,0,0,0,18.37,1,1,22.56,15.0,24,20,0,1,8,2,0.98,1.12,0.75,1.12,,,90,90,transp,34.0,8.0,1,2.10,1,1,4,,1,24,20,I trusted the algorithmic recruiter more since all the data was pulled from one place to make a determination.,I figured the human would go lower as I felt they would round down.,4,4,3,3,2,2,2,4,3,2,,,,,,0.00,1,1,4,5,high,0.00,1.50,1.50,1,1,4,3,3,3,4,4,2,4,3,4,2,4,4,4,2,4,,,,,,0.00,1,1,4,,,,,0.00,1,1,4,,0.00,1,1
5,d8daz5l0,,0,34,33,payment_info,PaymentInfo,10.7.159.85,2019-07-08 16:11:02.946146+00:00,1,A1K5ILJMG439M5,38YMOXR4MUZGROFHI5SH6HVZSKV6W2,4.58,4.68,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,5,4,0,US,US,White,4,0.00,1,1,5,79,21,1562602349.87041,13.32,1,0,,,,37,63,1562602387.23749,10.11,0,1,,15,85,1562602397.35057,9.27,0,1,,84,16,1562602406.62455,19.25,0,1,,97,3,1562602425.87122,9.57,0,1,,87,13,1562602435.44048,11.87,0,1,,77,23,1562602447.31214,20.58,0,1,,96,4,1562602467.89401,11.89,0,1,,74,26,1562602479.78071,13.64,0,1,,43,57,1562602493.41969,11.59,0,1,,80,20,1562602505.01218,9.69,0,1,,1.28,,77.2,1.31,1,1,5,1,1,0,0,1,11.59,1,1,17.38,10.0,13,15,0,1,4,4,0.81,1.21,0.75,1.21,,,50,60,baseline,26.0,7.0,1,2.02,1,1,5,,1,13,15,Algorithm's are literally incapable of a personal bias. All they really look at is numbers so that they pick the most qualified person for the job.,"With one number to go on, I figured that the human recruiter would make biased assumptions about whether it was a ""good round"" or not. And I guessed that the algorithm wouldn't? I don't know how you predict an average from a single number, but hey.",4,4,3,2,2,3,1,4,3,2,,,,,,0.00,1,1,5,4,high,0.13,1.25,1.25,1,1,5,3,3,4,2,2,5,3,5,4,3,4,3,5,2,4,,,,,,0.00,1,1,5,,,,,0.00,1,1,5,,0.00,1,1
6,rhuuwjb9,,0,34,33,payment_info,PaymentInfo,10.73.162.133,2019-07-08 16:56:27.012302+00:00,1,A36UZHVNGAP6R6,3D8YOU6S9EK3ZKQCN5DGOTA275Y6UJ,3.56,3.66,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,6,6,0,US,US,White,5,0.00,1,1,6,79,21,1562605113.6073,16.39,1,0,,,,63,37,1562605154.62869,17.28,0,1,,85,15,1562605171.90713,13.28,0,1,,84,16,1562605185.18793,12.31,0,1,,97,3,1562605197.4978,7.62,0,1,,87,13,1562605205.1147,12.96,0,1,,77,23,1562605218.07451,9.27,0,1,,4,96,1562605227.343,10.06,0,1,,74,26,1562605237.40404,18.24,0,1,,43,57,1562605255.64309,22.79,0,1,,20,80,1562605278.42886,8.09,0,1,,1.23,,76.8,1.12,1,1,6,1,1,1,0,1,22.79,0,0,25.53,24.0,50,25,0,1,6,5,0.00,1.07,0.99,1.07,,,50,65,transp,33.0,4.0,0,2.06,1,1,6,,0,50,25,"The way that the algorithm predicted the times seemed like it would skew very high for me, since it added time things like being more educated and female. The human recruiter was more likely to consider my actual time on the task they were shown.","As I understood the way the algorithm summed how much time it expected me to take, I expected to be heavily penalized for being a bit older, more educated and female. I did the math myself and roughly guessed what it would add for my round 9 performance.",2,4,4,3,4,2,4,5,4,1,,,,,,0.00,1,1,6,2,low,0.38,0.75,0.38,1,1,6,5,5,1,1,1,4,2,4,4,3,4,4,4,2,3,,,,,,0.00,1,1,6,,,,,0.00,1,1,6,,0.00,1,1
7,y1oxllgi,,0,34,33,payment_info,PaymentInfo,10.65.62.237,2019-07-08 19:22:51.967023+00:00,1,A2YDQBA23C2D94,34BBWHLWHABWK8AIK6163KL41DEWIE,4.00,4.10,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,7,4,1,US,US,Hispanic,5,0.00,1,1,7,21,79,1562614164.04907,13.6,1,0,,,,63,37,1562614190.05407,16.76,0,1,,85,15,1562614206.81826,8.28,0,1,,16,84,1562614215.09663,14.28,0,1,,97,3,1562614229.37992,18.16,0,1,,87,13,1562614247.54593,8.1,0,1,,77,23,1562614255.64851,9.55,0,1,,96,4,1562614265.19537,9.0,0,1,,74,26,1562614274.19813,24.34,0,2,,43,57,1562614298.53543,13.35,0,1,,80,20,1562614311.88632,7.71,0,1,,1.27,,77.1,1.28,1,1,7,1,1,0,0,1,13.35,0,1,15.96,35.1,15,16,1,0,4,5,0.99,1.23,0.00,1.23,,,50,50,baseline,47.0,7.0,1,2.22,1,1,7,,0,15,16,"I would prefer to be evaluated by a person. I feel they would have a better understanding on if I would be a good fit, and I'm less likely to feel like a robot.",I figured the human would think I would have a slightly worse time. They also might be more lenient.,4,3,4,2,3,3,2,3,3,1,,,,,,0.00,1,1,7,1,low,0.50,0.50,0.50,1,1,7,4,4,3,2,2,4,3,5,5,1,3,4,4,3,4,,,,,,0.00,1,1,7,,,,,0.00,1,1,7,,0.00,1,1
8,oo3qa1bw,,0,34,33,payment_info,PaymentInfo,10.30.202.179,2019-07-08 19:42:37.368607+00:00,1,A2DWW49I426EFH,3TU5ZICBRD1YB52JZBQ9Y694AGX8QJ,2.65,2.75,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,8,4,0,US,US,Hispanic,5,0.00,1,1,8,79,21,1562615066.14864,59.58,1,0,,,,63,37,1562615146.22004,23.15,0,1,,85,15,1562615169.36711,18.46,0,1,,84,16,1562615187.82927,39.44,0,1,,97,3,1562615227.26753,12.02,0,1,,87,13,1562615239.29147,12.73,0,1,,77,23,1562615252.02228,12.84,0,1,,96,4,1562615264.86745,27.2,0,2,,74,26,1562615292.06544,23.77,0,1,,43,57,1562615315.83502,32.18,0,1,,80,20,1562615348.01147,11.48,0,1,,0.51,,68.6,0.96,1,1,8,1,1,0,0,1,32.18,0,1,30.04,30.57,50,25,0,0,4,5,0.00,1.00,0.69,1.00,,,50,50,transp,75.0,5.0,0,1.69,1,1,8,,0,50,25,I chose this method because I felt like the other method was not being fair in the way that it was predicting higher seconds for things such as being female. This seemed like the results would be more accurate.,"I thought the algorithmic evaluator would assign me a higher value in seconds because in the description it said that it would add more seconds depending on certain factors such as age, gender, etc. So that is why I thought there would be a big difference.",1,1,1,1,4,3,4,4,4,4,,,,,,0.00,1,1,8,5,low,0.00,1.50,0.00,1,1,8,2,2,5,3,3,4,5,5,5,1,5,5,5,1,5,,,,,,0.00,1,1,8,,,,,0.00,1,1,8,,0.00,1,1
9,bki1rfn1,,0,34,33,payment_info,PaymentInfo,10.178.242.143,2019-07-08 20:03:41.451986+00:00,1,A3T2X4Y2R1D72,3P4RDNWND56AEOAJD7IREURWZHFJIG,3.72,3.82,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,9,5,1,US,US,White,5,0.00,1,1,9,21,79,1562616292.64838,15.89,1,0,,,,63,37,1562616318.85899,10.05,0,1,,85,15,1562616328.91272,9.0,0,1,,16,84,1562616337.91419,24.16,0,1,,97,3,1562616362.07828,8.4,0,1,,87,13,1562616370.47914,7.9,0,1,,77,23,1562616378.37792,10.93,0,1,,96,4,1562616389.31238,24.36,0,1,,74,26,1562616413.67563,15.27,0,1,,57,43,1562616428.94549,22.53,0,1,,80,20,1562616451.47648,8.64,0,1,,1.24,,75.9,1.12,1,1,9,1,0,0,0,1,22.53,1,0,20.54,22.648,24,25,1,1,5,5,0.88,1.16,0.94,1.16,,,75,80,baseline,80.0,9.0,0,2.10,1,1,9,,1,24,25,"The Algorithms are the future, better get used to them, they aren't going away.",I figured the human evaluate would be more likely to round to 5 second intervals and that my average was somewhere around 23.5 to 24 seconds.,4,4,3,3,3,5,4,3,2,4,,,,,,0.00,1,1,9,1,low,0.50,0.50,0.50,1,1,9,4,4,2,4,4,3,4,3,5,4,4,4,4,2,5,,,,,,0.00,1,1,9,,,,,0.00,1,1,9,,0.00,1,1
10,28wgl8ov,,0,34,33,payment_info,PaymentInfo,10.31.123.213,2019-07-08 21:38:48.266879+00:00,1,A3P4253DFNPWIB,3PQMUDRV7R6EJDQDVPXR2TCWM3RII6,4.63,4.73,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,10,4,1,US,US,White,5,0.00,1,1,10,79,21,1562622060.33404,10.19,1,0,,,,63,37,1562622085.41911,8.32,0,1,,85,15,1562622093.73643,7.95,0,1,,84,16,1562622101.68332,10.34,0,1,,97,3,1562622112.02637,20.3,0,1,,87,13,1562622132.32615,5.96,0,1,,77,23,1562622138.29129,8.43,0,1,,96,4,1562622146.71902,7.89,0,1,,74,26,1562622154.60824,26.52,0,1,,57,43,1562622181.12385,9.0,0,1,,80,20,1562622190.12057,7.23,0,1,,1.33,,78.8,1.35,1,1,10,1,1,0,0,1,9.0,0,1,12.62,11.0,15,12,1,1,4,5,0.94,1.29,0.99,1.29,,,80,80,transp,73.0,3.0,0,2.28,1,1,10,,0,15,12,"Algorithams are great and serve a vital purpose, but I am partial to humans for some reason.  I think they can think through non-numerical variables better and make more accurate guesses.  I know this is probably not the best answer because both parties were given the same information, but I just feel a human can slightly do better.","I felt like my performance was pretty good overall and I thought the average the algorithmic evaluator would use, based on prior data, would skew the average higher than a human evaluator.",3,4,4,2,2,4,2,4,3,1,,,,,,0.00,1,1,10,3,high,0.25,1.00,1.00,1,1,10,2,2,4,5,5,1,3,4,4,2,4,5,5,2,4,,,,,,0.00,1,1,10,,,,,0.00,1,1,10,,0.00,1,1
11,81p6w9nk,,0,34,33,payment_info,PaymentInfo,10.101.231.143,2019-07-08 21:46:36.047046+00:00,1,A35HQ420VLXK1T,3WMOAN2SRBXBJKL4RC92MQY7G4JNVQ,3.04,3.14,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,11,4,1,US,US,White,2,0.00,1,1,11,79,21,1562622476.2162,22.63,1,0,,,,63,37,1562622517.33291,41.52,0,2,,85,15,1562622558.85503,30.09,0,1,,84,16,1562622588.94313,21.92,0,1,,97,3,1562622610.86704,31.15,0,1,,87,13,1562622642.01613,12.44,0,1,,77,23,1562622654.45973,69.96,0,2,,96,4,1562622724.41565,10.48,0,1,,74,26,1562622734.89948,17.96,0,1,,57,43,1562622752.86349,29.12,0,2,,80,20,1562622781.98358,11.71,0,1,,1.12,,62.4,1.01,1,1,11,1,0,0,0,1,29.12,0,1,21.15,20.0,29,28,1,1,4,2,0.38,1.15,0.36,1.15,,,70,60,baseline,2.0,4.0,1,1.53,1,1,11,,0,29,28,I thought it was the best choice,I thought the human would be less accurate,3,4,4,3,2,4,2,4,3,2,,,,,,0.00,1,1,11,1,high,0.50,0.50,0.50,1,1,11,2,2,4,1,1,5,4,5,4,4,1,1,3,4,3,,,,,,0.00,1,1,11,,,,,0.00,1,1,11,,0.00,1,1
12,hv94fa4v,,0,4,33,matrix_new,training,10.37.201.103,2019-07-08 21:48:55.489608+00:00,1,A2RAS1CI2IY938,3NC5L260MOM458ZQSC4BJTVQIK1FOA,0.00,0.10,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,12,3,1,US,US,Black,4,0.00,1,1,12,,,1562622676.66474,,1,,,,,,,1562622676.66457,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0.00,1,1,12,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,12,,,,,0.00,1,1,12,,,,,,,,,,,,,,,,,,,,,0.00,1,1,12,,,,,0.00,1,1,12,,0.00,1,1
13,52jxe2wm,,0,34,33,payment_info,PaymentInfo,10.65.77.132,2019-07-09 00:47:40.595950+00:00,1,A3K00L9I9L92BJ,3QFUFYSY9YF01FP89SP25VPL1U2F43,3.68,3.78,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,13,4,0,US,US,Asian,6,0.00,1,1,13,21,79,1562633390.2321,11.2,1,0,,,,37,63,1562633436.64176,15.76,0,1,,85,15,1562633452.40461,10.21,0,1,,84,16,1562633462.61968,10.28,0,1,,97,3,1562633472.8994,7.54,0,1,,87,13,1562633480.43492,21.81,0,1,,77,23,1562633502.24542,11.66,0,1,,96,4,1562633513.90073,8.19,0,1,,74,26,1562633522.08817,22.27,0,1,,57,43,1562633544.35515,13.11,0,1,,80,20,1562633557.46522,8.16,0,1,,1.31,,77.1,1.28,1,1,13,1,1,0,0,1,13.11,1,0,20.64,15.0,13,14,0,0,4,6,0.42,1.16,0.99,1.16,,,80,70,baseline,63.0,4.0,0,2.15,1,1,13,,1,13,14,"I thought the human recruiter would be more prone to bias than the algorithm, so I thought the human recruiter would be more likely to give a higher estimate of completion time.","I just went with mathematical rules for this choice and thought perhaps the algorithm would simply round to the nearest number, which would be down since the selected trial time was 13.11, while the human recruiter might choose to round up.",4,3,4,2,3,4,2,4,3,2,,,,,,0.00,1,1,13,3,low,0.25,1.00,0.25,1,1,13,3,4,4,1,2,4,4,5,4,2,4,4,4,2,2,,,,,,0.00,1,1,13,,,,,0.00,1,1,13,,0.00,1,1
14,zinzotju,,0,34,33,payment_info,PaymentInfo,10.65.107.67,2019-07-09 02:29:22.065422+00:00,1,A2Q4Z6CADBW6WD,30LB5CDZNCAP78Y7R3W7WKFQWOWZ0D,4.74,4.84,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,14,5,1,US,US,White,5,0.00,1,1,14,21,79,1562639455.9699,26.49,1,0,,,,63,37,1562639496.70539,33.82,0,1,,85,15,1562639530.52972,17.14,0,1,,16,84,1562639547.6699,28.66,0,1,,97,3,1562639576.32506,8.88,0,1,,13,87,1562639585.20724,16.71,0,1,,23,77,1562639601.92034,21.04,0,1,,4,96,1562639622.96307,10.83,0,1,,74,26,1562639633.79405,10.11,0,1,,43,57,1562639643.90113,14.21,0,1,,20,80,1562639658.10869,9.1,0,1,,1.06,,72.9,1.26,1,1,14,1,1,1,0,1,14.21,1,0,16.13,10.0,15,15,1,1,5,5,0.99,1.23,0.75,1.23,,,80,80,transp,0.0,5.0,0,1.98,1,1,14,,1,15,15,"If the algorithmic recruiter recruits based on logic, which it seems that it does, I'd rather have that, and I'm sure the company would as well, than a person who, while they can obviously average the numbers as well as an algorithm, may be lazy or make mistakes or insert their own preferences for who would make a better solver.",It's a simple average calculation.  They should both come up with the same answer.,4,4,4,2,1,4,1,4,2,1,,,,,,0.00,1,1,14,5,high,0.00,1.50,1.50,1,1,14,2,2,4,2,2,3,4,2,4,4,3,3,4,3,4,,,,,,0.00,1,1,14,,,,,0.00,1,1,14,,0.00,1,1
15,bpcn7ne1,,0,1,33,Demographic,Introduction,10.35.200.79,2019-07-09 03:46:49.352315+00:00,1,A1CNHTABS12V7,3AWETUDC92S0E3FNVTLD2OFMIILZIG,0.00,0.10,01x1pv90,,,3X878VYTIEIUYIAXLNI7JND5NF27FZ,3M5RG4MA29W9BGZR8M6X6XEVMONDQW,,0,0.10,1.0,15,,,,,,,0.00,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,baseline,,,,0.00,1,1,15,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,15,,,,,0.00,1,1,15,,,,,,,,,,,,,,,,,,,,,0.00,1,1,15,,,,,0.00,1,1,15,,0.00,1,1
